station_group_id,name,country,region,dataset,latitude,longitude,elevation_m,climate_count,_country_key,_name_key,_lat_key,_lon_key
fra|angouleme-cognac.ap|45.7170|0.2170,Angouleme-Cognac.AP,FRA,AC,"Custom-074200, SRC-TMYx",45.717,0.217,133.0,5,fra,angouleme-cognac.ap,45.717,0.217
fra|annecy-mount-blanc.ap|45.9297|6.1058,Annecy-Mount-Blanc.AP,FRA,AR,"Custom-074900, SRC-TMYx",45.9297,6.1058,459.0,5,fra,annecy-mount-blanc.ap,45.9297,6.1058
fra|aubenas.ardeche.meridionale.ap|44.5383|4.3672,Aubenas.Ardeche.Meridionale.AP,FRA,AR,"Custom-075700, SRC-TMYx",44.5383,4.3672,280.0,5,fra,aubenas.ardeche.meridionale.ap,44.5383,4.3672
fra|auch-lamothe.ap|43.6889|0.6011,Auch-Lamothe.AP,FRA,LP,"Custom-076220, SRC-TMYx",43.6889,0.6011,128.0,5,fra,auch-lamothe.ap,43.6889,0.6011
fra|aurillac.ap|44.8986|2.4211,Aurillac.AP,FRA,AR,"Custom-075490, SRC-TMYx",44.8986,2.4211,640.0,5,fra,aurillac.ap,44.8986,2.4211
fra|auxerre-perrigny|47.8247|3.5497,Auxerre-Perrigny,FRA,BF,"Custom-072660, SRC-TMYx",47.8247,3.5497,153.0,5,fra,auxerre-perrigny,47.8247,3.5497
fra|avignon.provence.ap|43.9114|4.9025,Avignon.Provence.AP,FRA,PR,"Custom-075630, SRC-TMYx",43.9114,4.9025,48.0,5,fra,avignon.provence.ap,43.9114,4.9025
fra|avord.ab|47.0522|2.6422,Avord.AB,FRA,CN,"Custom-072570, SRC-TMYx",47.0522,2.6422,177.0,5,fra,avord.ab,47.0522,2.6422
fra|barfleur.gatteville.lighthouse|49.6966|-1.2652,Barfleur.Gatteville.Lighthouse,FRA,ND,"ERA5-TMYx, SRC-TMYx",49.6966,-1.2652,0.0,3,fra,barfleur.gatteville.lighthouse,49.6966,-1.2652
fra|basel-mulhouse-freiburg.ap|47.6144|7.5100,Basel-Mulhouse-Freiburg.AP,FRA,AO,"Custom-072990, SRC-TMYx",47.6144,7.51,273.0,5,fra,basel-mulhouse-freiburg.ap,47.6144,7.51
fra|bastia-poretta.ap|42.5406|9.4853,Bastia-Poretta.AP,FRA,CE,"Custom-077900, SRC-TMYx",42.5406,9.4853,12.0,5,fra,bastia-poretta.ap,42.5406,9.4853
fra|batz.island|48.7500|-4.0170,Batz.Island,FRA,BT,"Custom-071160, SRC-TMYx",48.75,-4.017,37.0,5,fra,batz.island,48.75,-4.017
fra|beaucouze|47.4789|-0.6144,Beaucouze,FRA,PL,"Custom-072300, SRC-TMYx",47.4789,-0.6144,48.0,5,fra,beaucouze,47.4789,-0.6144
fra|beauvais.ap|49.4464|2.1272,Beauvais.AP,FRA,NC,"Custom-070550, SRC-TMYx",49.4464,2.1272,111.0,5,fra,beauvais.ap,49.4464,2.1272
fra|bec.de.laigle|43.1830|5.5830,Bec.de.Laigle,FRA,PR,"ERA5-TMYx, SRC-TMYx",43.183,5.583,315.0,2,fra,bec.de.laigle,43.183,5.583
fra|belfort.fontaine|47.5917|6.8369,Belfort.Fontaine,FRA,BF,"Custom-072960, SRC-TMYx",47.5917,6.8369,402.0,5,fra,belfort.fontaine,47.5917,6.8369
fra|bergerac|44.8500|0.4830,Bergerac,FRA,AC,"ERA5-TMYx, SRC-TMYx",44.85,0.483,33.0,2,fra,bergerac,44.85,0.483
fra|bergerac.dordogne.perigord.ap|44.8231|0.5242,Bergerac.Dordogne.Perigord.AP,FRA,AC,"Custom-075300, SRC-TMYx",44.8231,0.5242,52.0,5,fra,bergerac.dordogne.perigord.ap,44.8231,0.5242
fra|besancon-thise|47.2489|5.9889,Besancon-Thise,FRA,BF,"Custom-072880, SRC-TMYx",47.2489,5.9889,310.0,5,fra,besancon-thise,47.2489,5.9889
fra|beziers.cap.d-agde.ap|43.3219|3.3528,Beziers.Cap.d-Agde.AP,FRA,LP,"Custom-076380, SRC-TMYx",43.3219,3.3528,16.0,5,fra,beziers.cap.d-agde.ap,43.3219,3.3528
fra|biarritz-anglet-bayonne.ap|43.4694|-1.5344,Biarritz-Anglet-Bayonne.AP,FRA,AC,"Custom-076020, SRC-TMYx",43.4694,-1.5344,71.0,5,fra,biarritz-anglet-bayonne.ap,43.4694,-1.5344
fra|biscarosse.parentis|44.4317|-1.2475,Biscarosse.Parentis,FRA,AC,"Custom-075030, SRC-TMYx",44.4317,-1.2475,39.0,5,fra,biscarosse.parentis,44.4317,-1.2475
fra|blois-le.breuil.ap|47.6795|1.2125,Blois-le.Breuil.AP,FRA,CN,"Custom-072450, SRC-TMYx",47.6795,1.2125,130.0,5,fra,blois-le.breuil.ap,47.6795,1.2125
fra|bordeaux.merignac.ap|44.8280|-0.7160,Bordeaux.Merignac.AP,FRA,AC,"Custom-075100, SRC-TMYx",44.828,-0.716,49.4,5,fra,bordeaux.merignac.ap,44.828,-0.716
fra|boulogne.sur.mer|50.7325|1.5997,Boulogne.sur.Mer,FRA,NC,"Custom-070020, SRC-TMYx",50.7325,1.5997,68.0,5,fra,boulogne.sur.mer,50.7325,1.5997
fra|bourg-st-maurice|45.6128|6.7633,Bourg-St-Maurice,FRA,AR,"Custom-074970, SRC-TMYx",45.6128,6.7633,868.0,5,fra,bourg-st-maurice,45.6128,6.7633
fra|bourges.ap|47.0592|2.3597,Bourges.AP,FRA,CN,"Custom-072550, SRC-TMYx",47.0592,2.3597,166.0,5,fra,bourges.ap,47.0592,2.3597
fra|brehat.island|48.8500|-3.0000,Brehat.Island,FRA,BT,SRC-TMYx,48.85,-3.0,36.0,3,fra,brehat.island,48.85,-3.0
fra|brenoux.ap|44.5020|3.5330,Brenoux.AP,FRA,LP,"ERA5-TMYx, SRC-TMYx",44.502,3.533,1024.7,2,fra,brenoux.ap,44.502,3.533
fra|brest.bretagne.ap|48.4500|-4.3833,Brest.Bretagne.AP,FRA,BT,"Custom-071100, SRC-TMYx",48.45,-4.3833,95.0,5,fra,brest.bretagne.ap,48.45,-4.3833
fra|bretigny.sur.orge.ap|48.5970|2.3310,Bretigny.Sur.Orge.AP,FRA,IF,"ERA5-TMYx, SRC-TMYx",48.597,2.331,84.0,2,fra,bretigny.sur.orge.ap,48.597,2.331
fra|brignogan-plages|48.6644|-4.3266,Brignogan-Plages,FRA,BT,"Custom-071070, SRC-TMYx",48.6644,-4.3266,9.0,5,fra,brignogan-plages,48.6644,-4.3266
fra|brive-valle.de.la.dordogne.ap|45.1481|1.4744,Brive-Valle.de.la.Dordogne.AP,FRA,AC,"Custom-074380, SRC-TMYx",45.1481,1.4744,117.0,5,fra,brive-valle.de.la.dordogne.ap,45.1481,1.4744
fra|caen-carpiquet.ap|49.1800|-0.4561,Caen-Carpiquet.AP,FRA,ND,"Custom-070270, SRC-TMYx",49.18,-0.4561,67.0,5,fra,caen-carpiquet.ap,49.18,-0.4561
fra|calais-dunkerque.ap|50.9670|1.9500,Calais-Dunkerque.AP,FRA,NC,"Custom-070090, SRC-TMYx",50.967,1.95,3.0,5,fra,calais-dunkerque.ap,50.967,1.95
fra|calvi-st.catherine.ap|42.5294|8.7914,Calvi-St.Catherine.AP,FRA,CE,"Custom-077540, SRC-TMYx",42.5294,8.7914,58.0,5,fra,calvi-st.catherine.ap,42.5294,8.7914
fra|cannes-mandelieu.ap|43.5564|6.9506,Cannes-Mandelieu.AP,FRA,PR,"Custom-076840, SRC-TMYx",43.5564,6.9506,4.0,5,fra,cannes-mandelieu.ap,43.5564,6.9506
fra|cap.bear.lighthouse|42.5153|3.1373,Cap.Bear.Lighthouse,FRA,LP,"Custom-077490, SRC-TMYx",42.5153,3.1373,39.0,5,fra,cap.bear.lighthouse,42.5153,3.1373
fra|cap.cepet|43.0794|5.9408,Cap.Cepet,FRA,PR,"Custom-076610, SRC-TMYx",43.0794,5.9408,134.0,5,fra,cap.cepet,43.0794,5.9408
fra|cap.corse|43.0039|9.3595,Cap.Corse,FRA,CE,"Custom-077850, SRC-TMYx",43.0039,9.3595,113.0,5,fra,cap.corse,43.0039,9.3595
fra|cap.couronne|43.3330|5.0500,Cap.Couronne,FRA,PR,"ERA5-TMYx, SRC-TMYx",43.333,5.05,27.0,2,fra,cap.couronne,43.333,5.05
fra|cap.ferret|44.6317|-1.2483,Cap.Ferret,FRA,AC,"Custom-075000, SRC-TMYx",44.6317,-1.2483,28.0,5,fra,cap.ferret,44.6317,-1.2483
fra|cap.leucate.lighthouse|42.9173|3.0597,Cap.Leucate.Lighthouse,FRA,LP,"Custom-076660, SRC-TMYx",42.9173,3.0597,35.0,5,fra,cap.leucate.lighthouse,42.9173,3.0597
fra|cap.pertusato|41.3747|9.1783,Cap.Pertusato,FRA,CE,"Custom-077700, SRC-TMYx",41.3747,9.1783,116.0,5,fra,cap.pertusato,41.3747,9.1783
fra|cap.pomegues|43.2682|5.2996,Cap.Pomegues,FRA,PR,"ERA5-TMYx, SRC-TMYx",43.2682,5.2996,10.0,2,fra,cap.pomegues,43.2682,5.2996
fra|cap.de.la.heve|49.5089|0.0711,Cap.de.la.Heve,FRA,ND,"Custom-070280, SRC-TMYx",49.5089,0.0711,104.0,5,fra,cap.de.la.heve,49.5089,0.0711
fra|cape.camarat|43.2001|6.6823,Cape.Camarat,FRA,PR,"ERA5-TMYx, SRC-TMYx",43.2001,6.6823,7.0,2,fra,cape.camarat,43.2001,6.6823
fra|cape.cavallo|42.5115|8.6759,Cape.Cavallo,FRA,CE,"ERA5-TMYx, SRC-TMYx",42.5115,8.6759,266.0,2,fra,cape.cavallo,42.5115,8.6759
fra|cape.sagro|42.7976|9.4881,Cape.Sagro,FRA,CE,"Custom-077910, SRC-TMYx",42.7976,9.4881,121.0,5,fra,cape.sagro,42.7976,9.4881
fra|captieux.weather|44.1830|-0.2830,Captieux.Weather,FRA,AC,"ERA5-TMYx, SRC-TMYx",44.183,-0.283,133.0,2,fra,captieux.weather,44.183,-0.283
fra|carcassonne.ap|43.2153|2.2956,Carcassonne.AP,FRA,LP,"Custom-076350, SRC-TMYx",43.2153,2.2956,127.0,5,fra,carcassonne.ap,43.2153,2.2956
fra|carpentras|44.0830|5.0592,Carpentras,FRA,PR,"Custom-075860, SRC-TMYx",44.083,5.0592,106.0,5,fra,carpentras,44.083,5.0592
fra|carteret|49.3745|-1.7786,Carteret,FRA,ND,"ERA5-TMYx, SRC-TMYx",49.3745,-1.7786,1.0,2,fra,carteret,49.3745,-1.7786
fra|cassagnes.begonhes.ap|44.1780|2.5150,Cassagnes.Begonhes.AP,FRA,LP,"Custom-075550, ERA5-TMYx, SRC-TMYx",44.178,2.515,616.9,3,fra,cassagnes.begonhes.ap,44.178,2.515
fra|castres-mazamet.ap|43.5560|2.2890,Castres-Mazamet.AP,FRA,LP,"Custom-071515, SRC-TMYx",43.556,2.289,240.2,5,fra,castres-mazamet.ap,43.556,2.289
fra|cazaux.ab|44.5347|-1.1319,Cazaux.AB,FRA,AC,"Custom-075020, SRC-TMYx",44.5347,-1.1319,25.6,5,fra,cazaux.ab,44.5347,-1.1319
fra|chambery-savoie.ap|45.6414|5.8781,Chambery-Savoie.AP,FRA,AR,"Custom-074910, SRC-TMYx",45.6414,5.8781,235.0,5,fra,chambery-savoie.ap,45.6414,5.8781
fra|chamonix|45.9170|6.8670,Chamonix,FRA,AR,SRC-TMYx,45.917,6.867,1050.0,4,fra,chamonix,45.917,6.867
fra|charleville-mezieres.af|49.7828|4.6431,Charleville-Mezieres.AF,FRA,AO,"Custom-070750, SRC-TMYx",49.7828,4.6431,148.0,5,fra,charleville-mezieres.af,49.7828,4.6431
fra|charolais.ap|46.4083|4.0164,Charolais.AP,FRA,BF,"Custom-073790, SRC-TMYx",46.4083,4.0164,242.0,5,fra,charolais.ap,46.4083,4.0164
fra|chartres-metropole.af|48.4603|1.5011,Chartres-Metropole.AF,FRA,CN,"Custom-071430, SRC-TMYx",48.4603,1.5011,156.0,5,fra,chartres-metropole.af,48.4603,1.5011
fra|chassiron|46.0469|-1.4117,Chassiron,FRA,AC,"Custom-073140, SRC-TMYx",46.0469,-1.4117,23.0,5,fra,chassiron,46.0469,-1.4117
fra|chateau-arnoux-st.auban.ap|44.0622|5.9897,Chateau-Arnoux-St.Auban.AP,FRA,PR,"Custom-075880, SRC-TMYx",44.0622,5.9897,461.0,5,fra,chateau-arnoux-st.auban.ap,44.0622,5.9897
fra|chateau-chinon|47.0670|3.9330,Chateau-Chinon,FRA,BF,"ERA5-TMYx, SRC-TMYx",47.067,3.933,598.0,2,fra,chateau-chinon,47.067,3.933
fra|chateaudun.ab|48.0614|1.3764,Chateaudun.AB,FRA,CN,"Custom-071400, SRC-TMYx",48.0614,1.3764,127.0,5,fra,chateaudun.ab,48.0614,1.3764
fra|chateaurroux.centre.ap|46.8697|1.7411,Chateaurroux.Centre.AP,FRA,CN,"Custom-073540, SRC-TMYx",46.8697,1.7411,157.0,5,fra,chateaurroux.centre.ap,46.8697,1.7411
fra|chatillon-sur-seine|47.8500|4.5500,Chatillon-sur-Seine,FRA,BF,"ERA5-TMYx, SRC-TMYx",47.85,4.55,264.0,2,fra,chatillon-sur-seine,47.85,4.55
fra|cherbourg-maupertus.ab|49.6528|-1.4636,Cherbourg-Maupertus.AB,FRA,ND,"Custom-070240, SRC-TMYx",49.6528,-1.4636,138.0,5,fra,cherbourg-maupertus.ab,49.6528,-1.4636
fra|clermont-ferrand.auvergne.ap|45.7869|3.1495,Clermont-Ferrand.Auvergne.AP,FRA,AR,"Custom-074600, SRC-TMYx",45.7869,3.1495,326.0,5,fra,clermont-ferrand.auvergne.ap,45.7869,3.1495
fra|cognac-chateaubernard.ab|45.6650|-0.3158,Cognac-Chateaubernard.AB,FRA,AC,"Custom-074120, SRC-TMYx",45.665,-0.3158,31.0,5,fra,cognac-chateaubernard.ab,45.665,-0.3158
fra|colmar-meyenheim.ab|47.9286|7.4078,Colmar-Meyenheim.AB,FRA,AO,"Custom-071970, SRC-TMYx",47.9286,7.4078,209.0,5,fra,colmar-meyenheim.ab,47.9286,7.4078
fra|creil.ab|49.2522|2.5208,Creil.AB,FRA,NC,"Custom-070570, SRC-TMYx",49.2522,2.5208,88.0,5,fra,creil.ab,49.2522,2.5208
fra|deauville-normandie-st.gatien.ap|49.3644|0.1669,Deauville-Normandie-St.Gatien.AP,FRA,ND,"Custom-070310, SRC-TMYx",49.3644,0.1669,143.0,5,fra,deauville-normandie-st.gatien.ap,49.3644,0.1669
fra|dieppe|49.9325|1.0889,Dieppe,FRA,ND,"Custom-070400, SRC-TMYx",49.9325,1.0889,40.0,5,fra,dieppe,49.9325,1.0889
fra|dijon-bourgogne.ap|47.2678|5.0883,Dijon-Bourgogne.AP,FRA,BF,"Custom-072800, SRC-TMYx",47.2678,5.0883,227.0,5,fra,dijon-bourgogne.ap,47.2678,5.0883
fra|dinard-bretagne.ap|48.5889|-2.0758,Dinard-Bretagne.AP,FRA,BT,"Custom-071250, SRC-TMYx",48.5889,-2.0758,59.0,5,fra,dinard-bretagne.ap,48.5889,-2.0758
fra|dunkerque|51.0558|2.3394,Dunkerque,FRA,NC,"Custom-070100, SRC-TMYx",51.0558,2.3394,16.0,5,fra,dunkerque,51.0558,2.3394
fra|embrun|44.5656|6.5022,Embrun,FRA,PR,"Custom-075910, SRC-TMYx",44.5656,6.5022,877.0,5,fra,embrun,44.5656,6.5022
fra|epinal-dogneville|48.2000|6.4330,Epinal-Dogneville,FRA,AO,"Custom-071730, ERA5-TMYx, SRC-TMYx",48.2,6.433,320.0,3,fra,epinal-dogneville,48.2,6.433
fra|epinal-mirecourt.ap|48.3250|6.0700,Epinal-Mirecourt.AP,FRA,AO,SRC-TMYx,48.325,6.07,330.4,4,fra,epinal-mirecourt.ap,48.325,6.07
fra|epinoy.af|50.2220|3.1540,Epinoy.AF,FRA,NC,"Custom-070170, ERA5-TMYx, SRC-TMYx",50.222,3.154,78.3,4,fra,epinoy.af,50.222,3.154
fra|evreux-fauville-evreux-huest.ab|49.0250|1.2217,Evreux-Fauville-Evreux-Huest.AB,FRA,ND,"Custom-070380, SRC-TMYx",49.025,1.2217,138.0,5,fra,evreux-fauville-evreux-huest.ab,49.025,1.2217
fra|figari-sud.corse.ap|41.5053|9.1036,Figari-Sud.Corse.AP,FRA,CE,"Custom-077800, SRC-TMYx",41.5053,9.1036,23.0,5,fra,figari-sud.corse.ap,41.5053,9.1036
fra|formigueres|42.6100|2.1000,Formigueres,FRA,LP,"ERA5-TMYx, SRC-TMYx",42.61,2.1,1530.0,4,fra,formigueres,42.61,2.1
fra|gap-tallard|44.5670|6.0830,Gap-Tallard,FRA,PR,SRC-TMYx,44.567,6.083,733.0,4,fra,gap-tallard,44.567,6.083
fra|gourdon|44.7450|1.3967,Gourdon,FRA,LP,"Custom-075350, SRC-TMYx",44.745,1.3967,261.0,5,fra,gourdon,44.745,1.3967
fra|grand.bornand|45.9417|6.4303,Grand.Bornand,FRA,AR,SRC-TMYx,45.9417,6.4303,940.0,4,fra,grand.bornand,45.9417,6.4303
fra|grenoble|45.1670|5.7670,Grenoble,FRA,AR,"ERA5-TMYx, SRC-TMYx",45.167,5.767,212.0,2,fra,grenoble,45.167,5.767
fra|grenoble.alpes.isere.ap|45.3639|5.3133,Grenoble.Alpes.Isere.AP,FRA,AR,"Custom-074860, SRC-TMYx",45.3639,5.3133,386.0,5,fra,grenoble.alpes.isere.ap,45.3639,5.3133
fra|grenoble.le.versoud.af|45.2200|5.8500,Grenoble.le.Versoud.AF,FRA,AR,"Custom-074870, SRC-TMYx",45.22,5.85,220.0,5,fra,grenoble.le.versoud.af,45.22,5.85
fra|grouin.de.cancale|48.7050|-1.8487,Grouin.de.Cancale,FRA,BT,"ERA5-TMYx, SRC-TMYx",48.705,-1.8487,30.0,2,fra,grouin.de.cancale,48.705,-1.8487
fra|gueret-st.laurent.ap|46.1756|1.9503,Gueret-St.Laurent.AP,FRA,AC,"Custom-073610, SRC-TMYx",46.1756,1.9503,366.0,5,fra,gueret-st.laurent.ap,46.1756,1.9503
fra|guillestre|44.6670|6.6500,Guillestre,FRA,PR,"ERA5-TMYx, SRC-TMYx",44.667,6.65,995.0,2,fra,guillestre,44.667,6.65
fra|hyeres.island|43.0330|6.4670,Hyeres.Island,FRA,PR,"Custom-076780, SRC-TMYx",43.033,6.467,131.0,5,fra,hyeres.island,43.033,6.467
fra|ile.rousse|42.6330|8.9228,Ile.Rousse,FRA,CE,"Custom-077530, SRC-TMYx",42.633,8.9228,145.0,5,fra,ile.rousse,42.633,8.9228
fra|ile.de.groix|47.6522|-3.5022,Ile.de.Groix,FRA,BT,"Custom-072030, SRC-TMYx",47.6522,-3.5022,45.0,5,fra,ile.de.groix,47.6522,-3.5022
fra|istres-le.tube.ab|43.5231|4.9222,Istres-le.Tube.AB,FRA,PR,"Custom-076470, SRC-TMYx",43.5231,4.9222,24.0,5,fra,istres-le.tube.ab,43.5231,4.9222
fra|la.chiappa|41.5943|9.3658,La.Chiappa,FRA,CE,"Custom-077680, SRC-TMYx",41.5943,9.3658,34.0,5,fra,la.chiappa,41.5943,9.3658
fra|la.coubre|45.7000|-1.2330,La.Coubre,FRA,AC,"ERA5-TMYx, SRC-TMYx",45.7,-1.233,6.0,2,fra,la.coubre,45.7,-1.233
fra|la.garoupe|43.5670|7.1330,La.Garoupe,FRA,PR,"ERA5-TMYx, SRC-TMYx",43.567,7.133,82.0,2,fra,la.garoupe,43.567,7.133
fra|la.montagne.noire|43.3830|1.9830,La.Montagne.Noire,FRA,LP,"ERA5-TMYx, SRC-TMYx",43.383,1.983,450.0,2,fra,la.montagne.noire,43.383,1.983
fra|la.parata|41.9170|8.6170,La.Parata,FRA,CE,"Custom-077520, ERA5-TMYx, SRC-TMYx",41.917,8.617,40.0,4,fra,la.parata,41.917,8.617
fra|la.roche.sur.yon-les.ajoncs.ap|46.7056|-1.3817,La.Roche.sur.Yon-Les.Ajoncs.AP,FRA,PL,"Custom-073060, SRC-TMYx",46.7056,-1.3817,91.0,5,fra,la.roche.sur.yon-les.ajoncs.ap,46.7056,-1.3817
fra|la.rochelle|46.1500|-1.1500,La.Rochelle,FRA,AC,"Custom-073150, SRC-TMYx",46.15,-1.15,10.0,5,fra,la.rochelle,46.15,-1.15
fra|la.rochelle.intl.ap|46.1781|-1.1931,La.Rochelle.Intl.AP,FRA,AC,"Custom-073160, SRC-TMYx",46.1781,-1.1931,18.0,5,fra,la.rochelle.intl.ap,46.1781,-1.1931
fra|landivisiau.ab|48.5256|-4.1472,Landivisiau.AB,FRA,BT,"Custom-071060, SRC-TMYx",48.5256,-4.1472,106.1,5,fra,landivisiau.ab,48.5256,-4.1472
fra|langres|47.8436|5.3375,Langres,FRA,AO,"Custom-072830, SRC-TMYx",47.8436,5.3375,467.0,5,fra,langres,47.8436,5.3375
fra|lannion.ap|48.7553|-3.4686,Lannion.AP,FRA,BT,"Custom-071180, SRC-TMYx",48.7553,-3.4686,87.0,5,fra,lannion.ap,48.7553,-3.4686
fra|lanveoc-poulmic.ab|48.2794|-4.4394,Lanveoc-Poulmic.AB,FRA,BT,"Custom-071090, SRC-TMYx",48.2794,-4.4394,83.0,5,fra,lanveoc-poulmic.ab,48.2794,-4.4394
fra|laval-etrammes.ap|48.0306|-0.7464,Laval-Etrammes.AP,FRA,PL,"Custom-071340, SRC-TMYx",48.0306,-0.7464,100.0,5,fra,laval-etrammes.ap,48.0306,-0.7464
fra|le.dramont|43.4170|6.8500,Le.Dramont,FRA,PR,ERA5-TMYx,43.417,6.85,126.0,4,fra,le.dramont,43.417,6.85
fra|le.havre-octeville.ap|49.5331|0.0917,Le.Havre-Octeville.AP,FRA,ND,"Custom-070460, SRC-TMYx",49.5331,0.0917,95.0,5,fra,le.havre-octeville.ap,49.5331,0.0917
fra|le.luc-le.cannet.ap|43.3830|6.3861,Le.Luc-Le.Cannet.AP,FRA,PR,"Custom-076750, SRC-TMYx",43.383,6.3861,82.0,5,fra,le.luc-le.cannet.ap,43.383,6.3861
fra|le.mans.arnage.ap|47.9408|0.1897,Le.Mans.Arnage.AP,FRA,PL,"Custom-072350, SRC-TMYx",47.9408,0.1897,52.0,5,fra,le.mans.arnage.ap,47.9408,0.1897
fra|le.puy-loudes.ap|45.0744|3.7639,Le.Puy-Loudes.AP,FRA,AR,"Custom-074710, SRC-TMYx",45.0744,3.7639,833.0,5,fra,le.puy-loudes.ap,45.0744,3.7639
fra|le.stiff-ouessant.island|48.4733|-5.0570,Le.Stiff-Ouessant.Island,FRA,BT,"Custom-071000, SRC-TMYx",48.4733,-5.057,68.0,5,fra,le.stiff-ouessant.island,48.4733,-5.057
fra|le.touquet.intl.ap|50.5145|1.6228,Le.Touquet.Intl.AP,FRA,NC,"Custom-070030, SRC-TMYx",50.5145,1.6228,20.0,5,fra,le.touquet.intl.ap,50.5145,1.6228
fra|les.escaldes|42.4876|1.9533,Les.Escaldes,FRA,LP,"ERA5-TMYx, SRC-TMYx",42.4876,1.9533,1395.0,2,fra,les.escaldes,42.4876,1.9533
fra|les.sauvages|45.9330|4.3830,Les.Sauvages,FRA,AR,"Custom-074770, SRC-TMYx",45.933,4.383,720.0,5,fra,les.sauvages,45.933,4.383
fra|lille-lesquin.ap|50.5700|3.0975,Lille-Lesquin.AP,FRA,NC,"Custom-070150, SRC-TMYx",50.57,3.0975,47.0,5,fra,lille-lesquin.ap,50.57,3.0975
fra|limoges-bellegarde.ap|45.8611|1.1750,Limoges-Bellegarde.AP,FRA,AC,"Custom-074340, SRC-TMYx",45.8611,1.175,403.0,5,fra,limoges-bellegarde.ap,45.8611,1.175
fra|lons-le-saunier|46.6830|5.5170,Lons-le-Saunier,FRA,BF,"Custom-073900, ERA5-TMYx, SRC-TMYx",46.683,5.517,279.0,3,fra,lons-le-saunier,46.683,5.517
fra|lorient.bretagne.sud.ap|47.7628|-3.4356,Lorient.Bretagne.Sud.AP,FRA,BT,"Custom-072050, SRC-TMYx",47.7628,-3.4356,44.0,5,fra,lorient.bretagne.sud.ap,47.7628,-3.4356
fra|loxeville|48.7500|5.4000,Loxeville,FRA,AO,"ERA5-TMYx, SRC-TMYx",48.75,5.4,313.0,2,fra,loxeville,48.75,5.4
fra|lus-la-croix-haute|44.6654|5.7068,Lus-la-Croix-Haute,FRA,AR,"ERA5-TMYx, SRC-TMYx",44.6654,5.7068,1020.0,2,fra,lus-la-croix-haute,44.6654,5.7068
fra|luxeuil-st.sauveur.ab|47.7869|6.3639,Luxeuil-St.Sauveur.AB,FRA,BF,"Custom-072920, SRC-TMYx",47.7869,6.3639,274.0,5,fra,luxeuil-st.sauveur.ab,47.7869,6.3639
fra|lyon-bron.ap|45.7261|4.9378,Lyon-Bron.AP,FRA,AR,"Custom-074800, SRC-TMYx",45.7261,4.9378,198.0,5,fra,lyon-bron.ap,45.7261,4.9378
fra|lyon.st.exupery.ap|45.7264|5.0778,Lyon.St.Exupery.AP,FRA,AR,"Custom-074810, SRC-TMYx",45.7264,5.0778,240.0,5,fra,lyon.st.exupery.ap,45.7264,5.0778
fra|macon-charnay.ap|46.2967|4.7986,Macon-Charnay.AP,FRA,BF,"Custom-073850, SRC-TMYx",46.2967,4.7986,217.0,5,fra,macon-charnay.ap,46.2967,4.7986
fra|marseille.provence.ap|43.4378|5.2161,Marseille.Provence.AP,FRA,PR,"Custom-076500, SRC-TMYx",43.4378,5.2161,32.0,5,fra,marseille.provence.ap,43.4378,5.2161
fra|megeve|45.8655|6.6140,Megeve,FRA,AT,SRC-TMYx,45.8655,6.614,1208.0,4,fra,megeve,45.8655,6.614
fra|melun-villaroche.sympav.ap|48.6105|2.6795,Melun-Villaroche.Sympav.AP,FRA,IF,"Custom-071530, SRC-TMYx",48.6105,2.6795,92.0,5,fra,melun-villaroche.sympav.ap,48.6105,2.6795
fra|mende|44.5336|3.4544,Mende,FRA,LP,"Custom-075540, SRC-TMYx",44.5336,3.4544,934.0,5,fra,mende,44.5336,3.4544
fra|metz-frescaty.ab|49.0720|6.1320,Metz-Frescaty.AB,FRA,AO,"Custom-070900, ERA5-TMYx, SRC-TMYx",49.072,6.132,191.7,5,fra,metz-frescaty.ab,49.072,6.132
fra|metz-nancy-lorraine.ap|48.9795|6.2431,Metz-Nancy-Lorraine.AP,FRA,AO,"Custom-070930, SRC-TMYx",48.9795,6.2431,258.0,5,fra,metz-nancy-lorraine.ap,48.9795,6.2431
fra|millau|44.1186|3.0194,Millau,FRA,LP,"Custom-075580, SRC-TMYx",44.1186,3.0194,713.0,5,fra,millau,44.1186,3.0194
fra|modane.avrieux|45.2170|6.7170,Modane.Avrieux,FRA,AR,"ERA5-TMYx, SRC-TMYx",45.217,6.717,1104.0,3,fra,modane.avrieux,45.217,6.717
fra|mont-de-marsan.ab|43.9097|-0.5003,Mont-de-Marsan.AB,FRA,AC,"Custom-076070, SRC-TMYx",43.9097,-0.5003,59.0,5,fra,mont-de-marsan.ab,43.9097,-0.5003
fra|mont.aigoual.obs|44.1214|3.5814,Mont.Aigoual.Obs,FRA,LP,"Custom-075600, SRC-TMYx",44.1214,3.5814,1564.0,5,fra,mont.aigoual.obs,44.1214,3.5814
fra|mont.st.vincent|46.6500|4.4330,Mont.St.Vincent,FRA,BF,"ERA5-TMYx, SRC-TMYx",46.65,4.433,603.0,2,fra,mont.st.vincent,46.65,4.433
fra|montauban-morin.vedrines.ap|44.0281|1.3767,Montauban-Morin.Vedrines.AP,FRA,LP,"Custom-075400, SRC-TMYx",44.0281,1.3767,107.0,5,fra,montauban-morin.vedrines.ap,44.0281,1.3767
